"OBSERVED_PROPERTY_ID";"OBSERVED_PROPERTY_CODE";"OBSERVED_PROPERTY_NAME";"OBSERVING_FACILITY_CODE";"OBSERVING_FACILITY_NAME";"PHENOMEN_TIME";"REFERENCE_TIME";"UOM";"VALUE";"NUTS_LEVEL";"SECTOR_ID"
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DE4";"Land Brandenburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";59.9;1;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DE5";"Freie Hansestadt Bremen";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;1;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DE6";"Freie und Hansestadt Hamburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;1;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DE7";"Land Hessen";"P1Y/2018-12-31";"2018-12-31";"kt/year";47.6;1;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DE8";"Land Mecklenburg-Vorpommern";"P1Y/2018-12-31";"2018-12-31";"kt/year";55.6;1;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DE9";"Land Niedersachsen";"P1Y/2018-12-31";"2018-12-31";"kt/year";274.8;1;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA1A";"Kreisfreie Stadt Wuppertal";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA1B";"Kreis Kleve";"P1Y/2018-12-31";"2018-12-31";"kt/year";10;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA1C";"Kreis Mettmann";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA1D";"Rhein-Kreis Neuss";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA1E";"Kreis Viersen";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA1F";"Kreis Wesel";"P1Y/2018-12-31";"2018-12-31";"kt/year";6.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA11";"Kreisfreie Stadt Düsseldorf";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA12";"Kreisfreie Stadt Duisburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA13";"Kreisfreie Stadt Essen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA14";"Kreisfreie Stadt Krefeld";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA15";"Kreisfreie Stadt Mönchengladbach";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA16";"Kreisfreie Stadt Mülheim an der Ruhr";"P1Y/2018-12-31";"2018-12-31";"kt/year";0;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA17";"Kreisfreie Stadt Oberhausen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA18";"Kreisfreie Stadt Remscheid";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA19";"Kreisfreie Stadt Solingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA2A";"Oberbergischer Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA2B";"Rheinisch-Bergischer Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA2C";"Rhein-Sieg-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA2D";"Städteregion Aachen";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA22";"Kreisfreie Stadt Bonn";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA23";"Kreisfreie Stadt Köln";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA24";"Kreisfreie Stadt Leverkusen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA26";"Kreis Düren";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA27";"Rhein-Erft-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA28";"Kreis Euskirchen";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA29";"Kreis Heinsberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA31";"Kreisfreie Stadt Bottrop";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA32";"Kreisfreie Stadt Gelsenkirchen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA33";"Kreisfreie Stadt Münster";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.7;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA34";"Kreis Borken";"P1Y/2018-12-31";"2018-12-31";"kt/year";16.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA35";"Kreis Coesfeld";"P1Y/2018-12-31";"2018-12-31";"kt/year";9.8;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA36";"Kreis Recklinghausen";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA37";"Kreis Steinfurt";"P1Y/2018-12-31";"2018-12-31";"kt/year";17.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA38";"Kreis Warendorf";"P1Y/2018-12-31";"2018-12-31";"kt/year";10.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA41";"Kreisfreie Stadt Bielefeld";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA42";"Kreis Gütersloh";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA43";"Kreis Herford";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA44";"Kreis Höxter";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.7;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA45";"Kreis Lippe";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA46";"Kreis Minden-Lübbecke";"P1Y/2018-12-31";"2018-12-31";"kt/year";5.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA47";"Kreis Paderborn";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA5A";"Kreis Siegen-Wittgenstein";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA5B";"Kreis Soest";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA5C";"Kreis Unna";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA51";"Kreisfreie Stadt Bochum";"P1Y/2018-12-31";"2018-12-31";"kt/year";0;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA52";"Kreisfreie Stadt Dortmund";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA53";"Kreisfreie Stadt Hagen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA54";"Kreisfreie Stadt Hamm";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA55";"Kreisfreie Stadt Herne";"P1Y/2018-12-31";"2018-12-31";"kt/year";0;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA56";"Ennepe-Ruhr-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA57";"Hochsauerlandkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";6.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA58";"Märkischer Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.8;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEA59";"Kreis Olpe";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB1A";"Rhein-Lahn-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB1B";"Westerwaldkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB1C";"Landkreis Cochem-Zell";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB1D";"Rhein-Hunsrück-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB11";"Kreisfreie Stadt Koblenz";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB12";"Landkreis Ahrweiler";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB13";"Landkreis Altenkirchen (Westerwald)";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB14";"Landkreis Bad Kreuznach";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB15";"Landkreis Birkenfeld";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB17";"Landkreis Mayen-Koblenz";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB18";"Landkreis Neuwied";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB21";"Kreisfreie Stadt Trier";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB22";"Landkreis Bernkastel-Wittlich";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB23";"Eifelkreis Bitburg-Prüm";"P1Y/2018-12-31";"2018-12-31";"kt/year";6.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB24";"Landkreis Vulkaneifel";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB25";"Landkreis Trier-Saarburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3A";"Kreisfreie Stadt Zweibrücken";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3B";"Landkreis Alzey-Worms";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3C";"Landkreis Bad Dürkheim";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3D";"Donnersbergkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3E";"Landkreis Germersheim";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3F";"Landkreis Kaiserslautern";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3G";"Landkreis Kusel";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3H";"Landkreis Südliche Weinstraße";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3I";"Rhein-Pfalz-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3J";"Landkreis Mainz-Bingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB3K";"Landkreis Südwestpfalz";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB31";"Kreisfreie Stadt Frankenthal (Pfalz)";"P1Y/2018-12-31";"2018-12-31";"kt/year";0;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB32";"Kreisfreie Stadt Kaiserslautern";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB33";"Kreisfreie Stadt Landau in der Pfalz";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB34";"Kreisfreie Stadt Ludwigshafen am Rhein";"P1Y/2018-12-31";"2018-12-31";"kt/year";0;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB35";"Kreisfreie Stadt Mainz";"P1Y/2018-12-31";"2018-12-31";"kt/year";0;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB36";"Kreisfreie Stadt Neustadt an der Weinstraße";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB37";"Kreisfreie Stadt Pirmasens";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB38";"Kreisfreie Stadt Speyer";"P1Y/2018-12-31";"2018-12-31";"kt/year";0;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEB39";"Kreisfreie Stadt Worms";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEC01";"Regionalverband Saarbrücken";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEC02";"Landkreis Merzig-Wadern";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEC03";"Landkreis Neunkirchen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEC04";"Landkreis Saarlouis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEC05";"Saarpfalz-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DEC06";"Landkreis St. Wendel";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED2C";"Landkreis Bautzen";"P1Y/2018-12-31";"2018-12-31";"kt/year";5.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED2D";"Landkreis Görlitz";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.4;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED2E";"Landkreis Meißen";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED2F";"Landkreis Sächsische Schweiz-Osterzgebirge";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED21";"Kreisfreie Stadt Dresden";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED41";"Kreisfreie Stadt Chemnitz";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED42";"Erzgebirgskreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";5.8;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED43";"Landkreis Mittelsachsen";"P1Y/2018-12-31";"2018-12-31";"kt/year";6.9;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED44";"Vogtlandkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.6;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED45";"Landkreis Zwickau";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.2;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED51";"Kreisfreie Stadt Leipzig";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1002
597651811;"RGN_DEU_P1Y_CH4_E_R_1002";"annually reported emissions of methane (CH4) from sector Agriculture";"DED52";"Landkreis Leipzig";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.7;3;1002
